"id","displayname","latitude","longitude","day","month","year","literaturelink","Secondary sample accession","Alternative sample name 2","Host","Environmental sample","City/region","Collection date","Host status","Run accession","Alternative sample name 1","Study accession","Sample alias","Isolation source","Accession","Host sex","Country","Sample accession","Collected by","Experiment accession"
"65c6021910bc37884a4b7aa8","SAMEA113605653",61.1529386,8.7876653,"","",2018,"","ERS15600030","","","","","2018","diseased","ERR11578410","","PRJEB48268","NK_H17_014","blood","ERR11578410","","Norway","SAMEA113605653","","ERX10982070"
"65c6021910bc37ef844b7aae","SAMEA113605660",61.1529386,8.7876653,"","",2017,"","ERS15600037","","","","","2017","diseased","ERR11578417","","PRJEB48268","NK_H17_022","blood","ERR11578417","","Norway","SAMEA113605660","","ERX10982077"
"65c6021910bc3747cb4b7ab6","SAMEA113605669",61.1529386,8.7876653,"","",2017,"","ERS15600046","","","","","2017","diseased","ERR11578426","","PRJEB48268","NK_H17_033","blood","ERR11578426","","Norway","SAMEA113605669","","ERX10982086"
"65c4cab5b20de0be0506f7e7","SAMEA113605706",61.1529386,8.7876653,"","",2017,"","ERS15600083","","","","","2017","diseased","ERR11578463","","PRJEB48268","NK_H18_029","blood","ERR11578463","","Norway","SAMEA113605706","","ERX10982123"
"65c4cab5b20de084fe06f7e8","SAMEA113605715",61.1529386,8.7876653,"","",2017,"","ERS15600092","","","","","2017","diseased","ERR11578472","","PRJEB48268","NK_H18_041","blood","ERR11578472","","Norway","SAMEA113605715","","ERX10982132"
"65c6021910bc3729cd4b7ad8","SAMEA113605718",61.1529386,8.7876653,"","",2018,"","ERS15600095","","","","","2018","diseased","ERR11578475","","PRJEB48268","NK_H18_044","blood","ERR11578475","","Norway","SAMEA113605718","","ERX10982135"
"65c6021910bc3777e94b7add","SAMEA113605729",61.1529386,8.7876653,"","",2018,"","ERS15600106","","","","","2018","diseased","ERR11578486","","PRJEB48268","NK_H18_055","blood","ERR11578486","","Norway","SAMEA113605729","","ERX10982146"
"65c4cab5b20de0419e06f7f0","SAMEA113605733",61.1529386,8.7876653,"","",2018,"","ERS15600110","","","","","2018","diseased","ERR11578490","","PRJEB48268","NK_H18_059","blood","ERR11578490","","Norway","SAMEA113605733","","ERX10982150"
"65c6021910bc3703714b7ae0","SAMEA113605738",61.1529386,8.7876653,"","",2018,"","ERS15600115","","","","","2018","diseased","ERR11578495","","PRJEB48268","NK_H18_064","blood","ERR11578495","","Norway","SAMEA113605738","","ERX10982155"
"65c4cab5b20de0ab0906f7f3","SAMEA113605741",61.1529386,8.7876653,"","",2018,"","ERS15600118","","","","","2018","diseased","ERR11578498","","PRJEB48268","NK_H18_067","blood","ERR11578498","","Norway","SAMEA113605741","","ERX10982158"
"65c6021910bc3745844b7ae2","SAMEA113605744",61.1529386,8.7876653,"","",2018,"","ERS15600121","","","","","2018","diseased","ERR11578501","","PRJEB48268","NK_H18_070","blood","ERR11578501","","Norway","SAMEA113605744","","ERX10982161"
"65c4cab5b20de0820806f7f5","SAMEA113605749",61.1529386,8.7876653,"","",2017,"","ERS15600126","","","","","2017","diseased","ERR11578506","","PRJEB48268","NK_H19_001","blood","ERR11578506","","Norway","SAMEA113605749","","ERX10982166"
"65c6021910bc3733134b7ae9","SAMEA113605754",61.1529386,8.7876653,"","",2017,"","ERS15600131","","","","","2017","diseased","ERR11578511","","PRJEB48268","NK_H19_006","blood","ERR11578511","","Norway","SAMEA113605754","","ERX10982171"
"65c6021910bc3735494b7ae6","SAMEA113605751",61.1529386,8.7876653,"","",2017,"","ERS15600128","","","","","2017","diseased","ERR11578508","","PRJEB48268","NK_H19_003","blood","ERR11578508","","Norway","SAMEA113605751","","ERX10982168"
"65c4cab5b20de03a2f06f7f8","SAMEA113605760",61.1529386,8.7876653,"","",2017,"","ERS15600137","","","","","2017","diseased","ERR11578517","","PRJEB48268","NK_H19_012","blood","ERR11578517","","Norway","SAMEA113605760","","ERX10982177"
"65c4cab5b20de0160b06f7fa","SAMEA113605767",61.1529386,8.7876653,"","",2017,"","ERS15600144","","","","","2017","diseased","ERR11578524","","PRJEB48268","NK_H19_021","blood","ERR11578524","","Norway","SAMEA113605767","","ERX10982184"
"65c4cab5b20de01c3506f7fb","SAMEA113605768",61.1529386,8.7876653,"","",2018,"","ERS15600145","","","","","2018","diseased","ERR11578525","","PRJEB48268","NK_H19_022","blood","ERR11578525","","Norway","SAMEA113605768","","ERX10982185"
"65c6021910bc3752a04b7bd9","SAMEA113605787",61.1529386,8.7876653,"","",2017,"","ERS15600164","","","","","2017","diseased","ERR11578866","","PRJEB48268","NK_H30_001","blood","ERR11578866","","Norway","SAMEA113605787","","ERX10982526"
"65c6021910bc378cd34b7bdb","SAMEA113605791",61.1529386,8.7876653,"","",2017,"","ERS15600168","","","","","2017","diseased","ERR11578870","","PRJEB48268","NK_H30_005","blood","ERR11578870","","Norway","SAMEA113605791","","ERX10982530"
"65c6021910bc3718924b7b16","SAMEA113605795",61.1529386,8.7876653,"","",2017,"","ERS15600172","","","","","2017","diseased","ERR11578581","","PRJEB48268","NK_H21_006","blood","ERR11578581","","Norway","SAMEA113605795","","ERX10982241"
"65c6021910bc3787564b7b1b","SAMEA113605800",61.1529386,8.7876653,"","",2017,"","ERS15600177","","","","","2017","diseased","ERR11578586","","PRJEB48268","NK_H21_012","blood","ERR11578586","","Norway","SAMEA113605800","","ERX10982246"
"65c6021910bc3752ea4b7b20","SAMEA113605806",61.1529386,8.7876653,"","",2017,"","ERS15600183","","","","","2017","diseased","ERR11578592","","PRJEB48268","NK_H21_018","blood","ERR11578592","","Norway","SAMEA113605806","","ERX10982252"
"65c6021910bc3709d94b7b22","SAMEA113605808",61.1529386,8.7876653,"","",2017,"","ERS15600185","","","","","2017","diseased","ERR11578594","","PRJEB48268","NK_H21_021","blood","ERR11578594","","Norway","SAMEA113605808","","ERX10982254"
"65c4cab5b20de0569606f810","SAMEA113605814",61.1529386,8.7876653,"","",2017,"","ERS15600191","","","","","2017","diseased","ERR11578600","","PRJEB48268","NK_H21_027","blood","ERR11578600","","Norway","SAMEA113605814","","ERX10982260"
"65c6021910bc37496d4b7b29","SAMEA113605817",61.1529386,8.7876653,"","",2017,"","ERS15600194","","","","","2017","diseased","ERR11578603","","PRJEB48268","NK_H21_030","blood","ERR11578603","","Norway","SAMEA113605817","","ERX10982263"
"65c6021910bc37495a4b7b30","SAMEA113605825",61.1529386,8.7876653,"","",2017,"","ERS15600202","","","","","2017","diseased","ERR11578611","","PRJEB48268","NK_H21_040","blood","ERR11578611","","Norway","SAMEA113605825","","ERX10982271"
"65c4cab5b20de081f206f813","SAMEA113605828",61.1529386,8.7876653,"","",2017,"","ERS15600205","","","","","2017","diseased","ERR11578614","","PRJEB48268","NK_H21_043","blood","ERR11578614","","Norway","SAMEA113605828","","ERX10982274"
"65c4cab5b20de0341506f814","SAMEA113605830",61.1529386,8.7876653,"","",2017,"","ERS15600207","","","","","2017","diseased","ERR11578616","","PRJEB48268","NK_H21_045","blood","ERR11578616","","Norway","SAMEA113605830","","ERX10982276"
"65c6021910bc37514e4b7b36","SAMEA113605833",61.1529386,8.7876653,"","",2018,"","ERS15600210","","","","","2018","diseased","ERR11578619","","PRJEB48268","NK_H21_050","blood","ERR11578619","","Norway","SAMEA113605833","","ERX10982279"
"65c6021910bc37387e4b7b40","SAMEA113605847",61.1529386,8.7876653,"","",2018,"","ERS15600224","","","","","2018","diseased","ERR11578633","","PRJEB48268","NK_H21_067","blood","ERR11578633","","Norway","SAMEA113605847","","ERX10982293"
"65c6021910bc370a784b7b41","SAMEA113605848",61.1529386,8.7876653,"","",2018,"","ERS15600225","","","","","2018","diseased","ERR11578634","","PRJEB48268","NK_H21_068","blood","ERR11578634","","Norway","SAMEA113605848","","ERX10982294"
"65c4cab5b20de06d6506f81a","SAMEA113605851",61.1529386,8.7876653,"","",2018,"","ERS15600228","","","","","2018","diseased","ERR11578637","","PRJEB48268","NK_H21_071","blood","ERR11578637","","Norway","SAMEA113605851","","ERX10982297"
"65c6021910bc3702814b7b44","SAMEA113605853",61.1529386,8.7876653,"","",2018,"","ERS15600230","","","","","2018","diseased","ERR11578639","","PRJEB48268","NK_H21_073","blood","ERR11578639","","Norway","SAMEA113605853","","ERX10982299"
"65c4cab5b20de096ca06f821","SAMEA113605866",61.1529386,8.7876653,"","",2017,"","ERS15600243","","","","","2017","diseased","ERR11578652","","PRJEB48268","NK_H22_032","blood","ERR11578652","","Norway","SAMEA113605866","","ERX10982312"
"65c6021910bc3751034b7b4c","SAMEA113605868",61.1529386,8.7876653,"","",2017,"","ERS15600245","","","","","2017","diseased","ERR11578654","","PRJEB48268","NK_H22_035","blood","ERR11578654","","Norway","SAMEA113605868","","ERX10982314"
"65c4cab5b20de07d3e06f822","SAMEA113605872",61.1529386,8.7876653,"","",2017,"","ERS15600249","","","","","2017","diseased","ERR11578658","","PRJEB48268","NK_H22_039","blood","ERR11578658","","Norway","SAMEA113605872","","ERX10982318"
"65c6021910bc3734fa4b7b53","SAMEA113605876",61.1529386,8.7876653,"","",2017,"","ERS15600253","","","","","2017","diseased","ERR11578662","","PRJEB48268","NK_H22_043","blood","ERR11578662","","Norway","SAMEA113605876","","ERX10982322"
"65c6021910bc373b254b7b57","SAMEA113605880",61.1529386,8.7876653,"","",2017,"","ERS15600257","","","","","2017","diseased","ERR11578666","","PRJEB48268","NK_H22_047","blood","ERR11578666","","Norway","SAMEA113605880","","ERX10982326"
"65c4cab5b20de0593306f823","SAMEA113605881",61.1529386,8.7876653,"","",2017,"","ERS15600258","","","","","2017","diseased","ERR11578667","","PRJEB48268","NK_H22_048","blood","ERR11578667","","Norway","SAMEA113605881","","ERX10982327"
"65c6021910bc373eb74b7b59","SAMEA113605883",61.1529386,8.7876653,"","",2017,"","ERS15600260","","","","","2017","diseased","ERR11578669","","PRJEB48268","NK_H22_052","blood","ERR11578669","","Norway","SAMEA113605883","","ERX10982329"
"65c6021910bc3740624b7b5a","SAMEA113605885",61.1529386,8.7876653,"","",2017,"","ERS15600262","","","","","2017","diseased","ERR11578671","","PRJEB48268","NK_H22_055","blood","ERR11578671","","Norway","SAMEA113605885","","ERX10982331"
"65c6021910bc37aa014b7b5c","SAMEA113605888",61.1529386,8.7876653,"","",2017,"","ERS15600265","","","","","2017","diseased","ERR11578674","","PRJEB48268","NK_H22_058","blood","ERR11578674","","Norway","SAMEA113605888","","ERX10982334"
"65c4cab5b20de058d506f827","SAMEA113605892",61.1529386,8.7876653,"","",2018,"","ERS15600269","","","","","2018","diseased","ERR11578678","","PRJEB48268","NK_H22_062","blood","ERR11578678","","Norway","SAMEA113605892","","ERX10982338"
"65c6021910bc375fef4b7b65","SAMEA113605901",61.1529386,8.7876653,"","",2018,"","ERS15600278","","","","","2018","diseased","ERR11578688","","PRJEB48268","NK_H22_072","blood","ERR11578688","","Norway","SAMEA113605901","","ERX10982348"
"65c6021910bc3772084b7b69","SAMEA113605910",61.1529386,8.7876653,"","",2018,"","ERS15600287","","","","","2018","diseased","ERR11578697","","PRJEB48268","NK_H22_081","blood","ERR11578697","","Norway","SAMEA113605910","","ERX10982357"
"65c6021910bc372ddf4b7b6a","SAMEA113605911",61.1529386,8.7876653,"","",2018,"","ERS15600288","","","","","2018","diseased","ERR11578698","","PRJEB48268","NK_H22_082","blood","ERR11578698","","Norway","SAMEA113605911","","ERX10982358"
"65c4cab5b20de02c8706f832","SAMEA113605921",61.1529386,8.7876653,"","",2018,"","ERS15600298","","","","","2018","diseased","ERR11578708","","PRJEB48268","NK_H22_092","blood","ERR11578708","","Norway","SAMEA113605921","","ERX10982368"
"65c6021910bc3788544b7b73","SAMEA113605923",61.1529386,8.7876653,"","",2018,"","ERS15600300","","","","","2018","diseased","ERR11578710","","PRJEB48268","NK_H22_094","blood","ERR11578710","","Norway","SAMEA113605923","","ERX10982370"
"65c6021910bc37b19b4b7b7a","SAMEA113605933",61.1529386,8.7876653,"","",2017,"","ERS15600310","","","","","2017","diseased","ERR11578720","","PRJEB48268","NK_H23_010","blood","ERR11578720","","Norway","SAMEA113605933","","ERX10982380"
"65c6021910bc3787894b7b7b","SAMEA113605934",61.1529386,8.7876653,"","",2017,"","ERS15600311","","","","","2017","diseased","ERR11578721","","PRJEB48268","NK_H23_011","blood","ERR11578721","","Norway","SAMEA113605934","","ERX10982381"
"65c6021910bc3700a34b7b84","SAMEA113605950",61.1529386,8.7876653,"","",2017,"","ERS15600327","","","","","2017","diseased","ERR11578737","","PRJEB48268","NK_H23_028","blood","ERR11578737","","Norway","SAMEA113605950","","ERX10982397"
"65c6021910bc37282b4b7b89","SAMEA113605957",61.1529386,8.7876653,"","",2018,"","ERS15600334","","","","","2018","diseased","ERR11578744","","PRJEB48268","NK_H23_035","blood","ERR11578744","","Norway","SAMEA113605957","","ERX10982404"
"65c6021910bc37a7974b7b8b","SAMEA113605959",61.1529386,8.7876653,"","",2018,"","ERS15600336","","","","","2018","diseased","ERR11578746","","PRJEB48268","NK_H23_037","blood","ERR11578746","","Norway","SAMEA113605959","","ERX10982406"
"65c6021910bc37aa9e4b7b8c","SAMEA113605960",61.1529386,8.7876653,"","",2018,"","ERS15600337","","","","","2018","diseased","ERR11578747","","PRJEB48268","NK_H23_038","blood","ERR11578747","","Norway","SAMEA113605960","","ERX10982407"
"65c6021910bc378d0e4b7b91","SAMEA113605968",61.1529386,8.7876653,"","",2018,"","ERS15600345","","","","","2018","diseased","ERR11578755","","PRJEB48268","NK_H23_046","blood","ERR11578755","","Norway","SAMEA113605968","","ERX10982415"
"65c6021910bc37ecfb4b7b98","SAMEA113605976",61.1529386,8.7876653,"","",2017,"","ERS15600353","","","","","2017","diseased","ERR11578763","","PRJEB48268","NK_H24_005","blood","ERR11578763","","Norway","SAMEA113605976","","ERX10982423"
"65c6021910bc3784834b7b9f","SAMEA113605986",61.1529386,8.7876653,"","",2017,"","ERS15600363","","","","","2017","diseased","ERR11578773","","PRJEB48268","NK_H24_015","blood","ERR11578773","","Norway","SAMEA113605986","","ERX10982433"
"65c4cab5b20de0183906f848","SAMEA113605992",61.1529386,8.7876653,"","",2017,"","ERS15600369","","","","","2017","diseased","ERR11578779","","PRJEB48268","NK_H24_023","blood","ERR11578779","","Norway","SAMEA113605992","","ERX10982439"
"65c6021910bc37a9a04b79db","SAMEA113606008",61.1529386,8.7876653,"","",2017,"","ERS15600385","","","","","2017","diseased","ERR11578116","","PRJEB48268","NK_H10_001","blood","ERR11578116","","Norway","SAMEA113606008","","ERX10981776"
"65c6021910bc3747ca4b7c02","SAMEA113606015",61.1529386,8.7876653,"","",2018,"","ERS15600392","","","","","2018","diseased","ERR11578926","","PRJEB48268","NK_H5_028","blood","ERR11578926","","Norway","SAMEA113606015","","ERX10982586"
"65c4cab5b20de067dd06f84d","SAMEA113606018",61.1529386,8.7876653,"","",2018,"","ERS15600395","","","","","2018","diseased","ERR11578805","","PRJEB48268","NK_H24_050","blood","ERR11578805","","Norway","SAMEA113606018","","ERX10982465"
"65c6021910bc376e594b7bb8","SAMEA113606019",61.1529386,8.7876653,"","",2018,"","ERS15600396","","","","","2018","diseased","ERR11578806","","PRJEB48268","NK_H24_051","blood","ERR11578806","","Norway","SAMEA113606019","","ERX10982466"
"65c6021910bc3701df4b7bbf","SAMEA113606034",61.1529386,8.7876653,"","",2018,"","ERS15600411","","","","","2018","diseased","ERR11578821","","PRJEB48268","NK_H25_012","blood","ERR11578821","","Norway","SAMEA113606034","","ERX10982481"
"65c34c3944ae85232d2baa47","SAMEA113935213",40.41,-3.7,"","",2017,"","ERS15929374","","","","","2017","","ERR11592783","","PRJEB63349","SP04004_OTH_KP","clinical material","ERR11592783","","Spain","SAMEA113935213","","ERX10995385"
"65c5e53310bc371e634b6f05","SAMEA113935227",40.41,-3.7,"","",2017,"","ERS15929388","","","","","2017","","ERR11592797","","PRJEB63349","SP06026_BL_KP","clinical material","ERR11592797","","Spain","SAMEA113935227","","ERX10995399"
"65c495f75f13bb53faf41035","SAMEA114111317",-33.97,18.57,"","",2020,"","ERS16092042","","","","","2020","Clinical","ERR11748892","","PRJEB63361","CRESA-KP919","clinical material","ERR11748892","","South Africa","SAMEA114111317","","ERX11148224"
"65c5e53310bc373f094b7062","SAMEA114492469",61.1529386,8.7876653,"","",2016,"","ERS16474089","","","","","2016","diseased","ERR12132185","","PRJEB48268","NK_H22_009","blood","ERR12132185","","Norway","SAMEA114492469","","ERX11508103"
"65c5e53310bc3779f44b7065","SAMEA114492476",61.1529386,8.7876653,"","",2017,"","ERS16474096","","","","","2017","diseased","ERR12132192","","PRJEB48268","NK_H22_016","blood","ERR12132192","","Norway","SAMEA114492476","","ERX11508110"
"65c34c3944ae85bb4d2babcb","SAMEA114492477",61.1529386,8.7876653,"","",2017,"","ERS16474097","","","","","2017","diseased","ERR12132193","","PRJEB48268","NK_H22_018","blood","ERR12132193","","Norway","SAMEA114492477","","ERX11508111"
"65c495f75f13bb98f3f410d5","SAMEA114492480",61.1529386,8.7876653,"","",2017,"","ERS16474100","","","","","2017","diseased","ERR12132196","","PRJEB48268","NK_H22_021","blood","ERR12132196","","Norway","SAMEA114492480","","ERX11508114"
"65c5e53310bc3728ba4b7066","SAMEA114492481",61.1529386,8.7876653,"","",2017,"","ERS16474101","","","","","2017","diseased","ERR12132197","","PRJEB48268","NK_H22_022","blood","ERR12132197","","Norway","SAMEA114492481","","ERX11508115"
"65c34c3944ae853c842babac","SAMEA114492505",61.1529386,8.7876653,"","",2015,"","ERS16474125","","","","","2015","diseased","ERR12132103","","PRJEB27256","KP_NORM_URN_106487","urine","ERR12132103","","Norway","SAMEA114492505","","ERX11508021"
"65c34c3944ae854bb12babae","SAMEA114492508",61.1529386,8.7876653,"","",2015,"","ERS16474128","","","","","2015","diseased","ERR12132106","","PRJEB27256","KP_NORM_URN_106528","urine","ERR12132106","","Norway","SAMEA114492508","","ERX11508024"
"65c5e53310bc37165a4b7043","SAMEA114492510",61.1529386,8.7876653,"","",2015,"","ERS16474130","","","","","2015","diseased","ERR12132108","","PRJEB27256","KP_NORM_URN_106996","urine","ERR12132108","","Norway","SAMEA114492510","","ERX11508026"
"65c495f75f13bbc614f410c0","SAMEA114492515",61.1529386,8.7876653,"","",2015,"","ERS16474135","","","","","2015","diseased","ERR12132113","","PRJEB27256","KP_NORM_URN_107525","urine","ERR12132113","","Norway","SAMEA114492515","","ERX11508031"
"65c495f75f13bb01d3f410c2","SAMEA114492522",61.1529386,8.7876653,"","",2015,"","ERS16474142","","","","","2015","diseased","ERR12132120","","PRJEB27256","KP_NORM_URN_107593","urine","ERR12132120","","Norway","SAMEA114492522","","ERX11508038"
"65c495f75f13bbe6f8f410c3","SAMEA114492527",61.1529386,8.7876653,"","",2015,"","ERS16474147","","","","","2015","diseased","ERR12132125","","PRJEB27256","KP_NORM_URN_108020","urine","ERR12132125","","Norway","SAMEA114492527","","ERX11508043"
"65c34c3944ae85aa362babba","SAMEA114492541",61.1529386,8.7876653,"","",2015,"","ERS16474161","","","","","2015","diseased","ERR12132139","","PRJEB27256","KP_NORM_URN_109239","urine","ERR12132139","","Norway","SAMEA114492541","","ERX11508057"
"65c495f75f13bbfb9df410c8","SAMEA114492542",61.1529386,8.7876653,"","",2015,"","ERS16474162","","","","","2015","diseased","ERR12132140","","PRJEB27256","KP_NORM_URN_109342","urine","ERR12132140","","Norway","SAMEA114492542","","ERX11508058"
"65c5e53310bc375bee4b704c","SAMEA114492543",61.1529386,8.7876653,"","",2015,"","ERS16474163","","","","","2015","diseased","ERR12132141","","PRJEB27256","KP_NORM_URN_109350","urine","ERR12132141","","Norway","SAMEA114492543","","ERX11508059"
